sku,nombre,categoria,marca,modelo_impresora,compatible_con,stock_actual,stock_minimo,precio_compra,precio_venta,proveedor_id,activo
001R00613,Limpiador de Correa para Xerox AltaLink C8035/C8070 Workcentre 7830/7835/7845/7855/7970 160000 pag,OEM Piezas HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
001R00623,Limpiador de cinta de transferencia Xerox para B8145V/B8155V/B8170V C8130V/C8135V/C8145V/C8155V/C8170V - 160.000 pag,OEM Piezas HW 2D,XEROX,,,0,1,0.0,0.0,P100049,True
002N03410,ADF COVER B315 GOMA CUADRADA RADF,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
002N03693,Panel de control Xerox VersaLink C7020,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,P110038,True
002N03783,CONTROL PANEL,Accesorio HW,XEROX,,,0,0,0.0,0.0,PROV000,True
005R00730,Revelador negro Xerox para Primelink C9065,OEM Piezas HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
006R01457,Toner Xerox WorkCentre 7120/7125/7220/7225 Negro - 22.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01642,Toner METERED Xerox Versant 80/180 Negro - 20.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01643,Toner METERED Xerox Versant 80/180 Cyan - 22.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01644,Toner METERED Xerox Versant 80/180 Magenta - 22.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01645,Toner METERED Xerox Versant 80/180 Amarillo - 22.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01655,Toner para Xerox C60/70 Negro - 24.000 pag,OEM Consumible HW 2D,XEROX METERED,,,7,0,0.0,0.0,P100049,True
006R01656,Toner para Xerox C60/70 Cyan - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R01657,Toner para Xerox C60/70 Magenta - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01658,Toner para Xerox C60/70 Amarillo - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01697,Toner METERED Xerox AltaLink C8030/C8035/C8045/C8055/C8070 Negro - 26.000 pág,OEM Consumible HW 2D,XEROX METERED,,,7,0,0.0,0.0,P100049,True
006R01698,Toner METERED Xerox AltaLink C8030/C8035/C8045/C8055/C8070 Cyan - 15.000 pág,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01699,Toner METERED Xerox AltaLink C8030/C8035/C8045/C8055/C8070 Magenta - 15.000 pág,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01700,Toner METERED Xerox AltaLink C8030/C8035/C8045/C8055/C8070 Amarillo - 15.000 pág,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01734,Toner METERED Xerox PrimeLink C9065/C9070 Negro - 30.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01735,Toner METERED Xerox PrimeLink C9065/C9070 Cian - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
006R01736,Toner METERED Xerox PrimeLink C9065/C9070 Magenta - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01737,Toner METERED Xerox PrimeLink C9065/C9070 Amarillo - 34.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
006R01746,Toner METERED Xerox AltaLink C8130/C8135/C8145/C8155/C8170 Negro - 59.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,21,30,0.0,0.0,P100049,True
006R01747,Toner METERED Xerox AltaLink C8130/C8135/C8145/C8155/C8170 Cyan - 28.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,17,20,0.0,0.0,P100049,True
006R01748,Toner METERED Xerox AltaLink C8130/C8135/C8145/C8155/C8170 Magenta - 28.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,15,20,0.0,0.0,P100049,True
006R01749,Toner METERED Xerox AltaLink C8130/C8135/C8145/C8155/C8170 Amarillo - 28.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,12,20,0.0,0.0,P100049,True
006R01771,Toner METERED Xerox Negro para B8145/8155/8170 - 52.000 pag,OEM Consumible HW 2D,XEROX METERED,,,5,4,0.0,0.0,P100049,True
006R01818,Toner METERED Xerox Negro Alta Capacidad para Xerox B7125/30/35 - 34.300 pag,OEM Consumible HW 2D,XEROX METERED,,,3,6,0.0,0.0,P100049,True
006R01824,Toner METERED Xerox Negro Alta Capacidad para Xerox VersaLink C7120/C7125/C7130 - 31.300 pag,OEM Consumible HW 2D,XEROX METERED,,,14,5,0.0,0.0,P100049,True
006R01825,Toner METERED Xerox Cian Alta Capacidad para Xerox VersaLink C7120/C7125/C7130 - 18.500 pag,OEM Consumible HW 2D,XEROX METERED,,,10,3,0.0,0.0,P100049,True
006R01826,Toner METERED Xerox Magenta Alta Capacidad para Xerox VersaLink C7120/C7125/C7130 - 18.500 pag,OEM Consumible HW 2D,XEROX METERED,,,12,3,0.0,0.0,P100049,True
006R01827,Toner METERED Xerox Amarillo Alta Capacidad para Xerox VersaLink C7120/C7125/C7130 - 18.500 pag,OEM Consumible HW 2D,XEROX METERED,,,10,3,0.0,0.0,P100049,True
006R04364,Toner Original Alta Capacidad Negro para Xerox C310/C315 - 8.000 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,PROV000,True
006R04367,Toner Original Alta Capacidad Amarillo para Xerox C310/C315 - 5.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,5,0.0,0.0,PROV000,True
006R04372,Toner METERED Xerox Negro para C310/C315 - 8.000 pag,OEM Consumible HW 2D,XEROX METERED,,,8,2,0.0,0.0,P100049,True
006R04373,Toner METERED Xerox Cyan para C310/C315 - 2.300 pag,OEM Consumible HW 2D,XEROX METERED,,,12,20,0.0,0.0,P100049,True
006R04374,Toner METERED Xerox Magenta para C310/C315 - 2.300 pag,OEM Consumible HW 2D,XEROX METERED,,,8,20,0.0,0.0,P100049,True
006R04375,Toner METERED Xerox Amarillo para C310/C315 - 2.300 pag,OEM Consumible HW 2D,XEROX METERED,,,8,20,0.0,0.0,P100049,True
006R04382,Toner METERED Original para Xerox B305/B310/B315 Alta capacidad Negro - 15000 pag,OEM Consumible HW 2D,XEROX METERED,,,11,30,0.0,0.0,P100049,True
006R04384,Toner Original para Xerox C230/C235 Cyan - 1.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04385,Toner Original para Xerox C230/C235 Magenta - 1.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04391,Toner Original para Xerox C230/C235 Alta capacidad  Negro - 3.000 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04392,Toner Original para Xerox C230/C235 Cyan Alta capacidad - 2.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04393,Toner Original para Xerox C230/C235 Magenta Alta capacidad - 2.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04394,Toner Original para Xerox C230/C235 Amarillo Alta capacidad - 2.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04399,Toner Original para Xerox B230/B225/B235 Negro - 1.200 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04400,Toner Original para Xerox B230/B225/B235 Alta capacidad Negro - 3.000 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P110016,True
006R04528,Toner METERED Xerox Negro para B230/ B225/ B235 - 6.000 pag,OEM Consumible HW 2D,XEROX METERED,,,3,25,0.0,0.0,P100049,True
006R04529,Toner METERED Negro Xerox C230/C235 - 3.000 pag,OEM Consumible HW 2D,XEROX METERED,,,26,25,0.0,0.0,P100049,True
006R04530,Toner METERED Cyan Xerox C230/C235 - 2.500 pag,OEM Consumible HW 2D,XEROX METERED,,,4,20,0.0,0.0,P100049,True
006R04531,Toner METERED Magenta Xerox C230/C235 - 2.500 pag,OEM Consumible HW 2D,XEROX METERED,,,3,20,0.0,0.0,P100049,True
006R04532,Toner METERED Amarillo Xerox C230/C235 - 2.500 pag,OEM Consumible HW 2D,XEROX METERED,,,1,20,0.0,0.0,P100049,True
006R04636,"VersaLink C625 Black High Capacity Toner Cartridge (25,000 Pages)",OEM Consumible HW 2D,XEROX OPEN,,,0,0,0.0,0.0,PROV000,True
006R04688,"VersaLink C410 / C415 Yellow High Capacity Toner Cartridge (7,000 pages)",OEM Consumible HW 2D,XEROX OPEN,,,0,0,0.0,0.0,PROV000,True
006R04693,Toner METERED Xerox VersaLink C415/C410 Negro - 15.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,PROV000,True
006R04694,Toner METERED Xerox VersaLink C415/C410 Cyan - 10.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,PROV000,True
006R04695,Toner METERED Xerox VersaLink C415/C410 Magenta - 10.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,PROV000,True
006R04696,Toner METERED Xerox VersaLink C415/C410 Amarillo - 10.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,PROV000,True
006R04731,TONER METERED XEROX VERSALINK B415/B410 NEGRO 25000 PAGINAS,OEM Consumible HW 2D,XEROX METERED,,,3,5,0.0,0.0,PROV000,True
006R04820,Toner Original Xerox C320/325 Cyan - 1.800 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,0,0.0,0.0,P110016,True
006R04821,Toner Original Xerox C320/325 Magenta - 1.800 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,0,0.0,0.0,P110016,True
006R04822,Toner Original Xerox C320/325 Amarillo - 1.800 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,0,0.0,0.0,P110016,True
006R04823,Toner Original Xerox C320/325 Negro - 2.200 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,0,0.0,0.0,P110016,True
006R04830,Toner Original Xerox C320/325 Amarillo Alta Capacidad - 5.500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,0,0.0,0.0,P110016,True
006R04836,Toner METERED Xerox Versalink C320/325 Alta Capacidad Cyan - 5.500 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
006R04837,Toner METERED Xerox Versalink C320/325 Alta Capacidad Magenta - 5.500 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
006R04838,Toner METERED Xerox Versalink C320/325 Alta Capacidad Amarillo - 5.500 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
006R04839,Toner METERED Xerox Versalink C320/325 Alta Capacidad Negro - 8.000 pag,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,P100049,True
007K21081,Dispenser Drive Xerox Versalink C7000/C7020/C7025/C7030,OEM Piezas HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
007K22090,Xerox DRIVE ASSY EXIT,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
007K23960,Fuser Drive Assembly Original Xerox Altalink B8245/8255/8270,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
007K26500,Dispenser Drive Assy Xerox WorkCentre 7500,OEM Piezas HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
008R08101,Bote Residual Original para Xerox AltaLink C8130/C8135/C8145/C8155/B8144/B8155 - 69.000 pag,OEM Consumible HW 2D,XEROX METERED,,,6,30,0.0,0.0,P100049,True
008R08102,Bote Residual Original para Xerox AltaLink C8170/B8170 - 101.000 pag,OEM Consumible HW 2D,XEROX METERED,,,4,7,0.0,0.0,P100049,True
008R08103,Rodillo de transferencia Xerox para B8145/55/70 C8130/35/45/55/70 - 200.000 pag,OEM Piezas HW 2D,XEROX,,,1,4,0.0,0.0,P100049,True
008R08103-C,Rodillo de transferencia Xerox para B8145/55/70 C8130/35/45/55/70 - 200.000 pag GRADO C,OEM GRADO C,XEROX METERED,,,1,4,0.0,0.0,P100049,True
008R12897,MFF BM Staples,OEM Consumible HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
008R12941,Xerox Cartucho de grapas- 5000 por cartucho - 3 cartuchos,OEM Consumible HW 2D,XEROX,,,0,0,0.0,0.0,P110016,True
008R12990,Bote residual Original para Xerox WorkCentre 7755/7765/7775,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
008R13061,"Bote Residual Original para Xerox AltaLink C8000, WorkCentre 7500/7800/7800i/7970/7970i - 43,000 pág",OEM Consumible HW 2D,XEROX METERED,,,18,0,0.0,0.0,P100049,True
008R13064,Rodillo transferencia para Xerox AltaLink C8035 WorkCentre 7830/7835/7845/7855 200000 pag,OEM Piezas HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
008R13065,Fuser Module 220V para Xerox Colour 500/560/570/700i/700/C60/C70 PrimeLink C9065/9070 30000 pág.,OEM Piezas HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
008R13325,Bote Residual Original para Xerox C320/C325/C410/C415 - 30000 pag,OEM Consumible HW 2D,XEROX METERED,,,3,10,0.0,0.0,P100049,True
008R13326,Bote Residual Original para Xerox C230/C235  15000 pag,OEM Consumible HW 2D,XEROX METERED,,,8,20,0.0,0.0,P100049,True
013R00662,"Tambor Original para Xerox AltaLink C8000, WorkCentre 7500/7800/7800i/7970/7970i - 125.000 pág",OEM Consumible HW 2D,XEROX METERED,,,24,0,0.0,0.0,P120403,True
013R00663,Tambor Original Xerox Negro 550/560/570 - 85.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
013R00664,Tambor Original Xerox Colour 550/560/570 - 85.000 pag,OEM Consumible HW 2D,XEROX METERED,,,4,0,0.0,0.0,P100049,True
013R00681,Tambor original para Xerox AltaLink C8130/C8135/C8145/C8155/C8170 - 180.000 pag,OEM Consumible HW 2D,XEROX METERED,,,8,0,0.0,0.0,P100049,True
013R00686,Tambor Xerox para B8145 / 8155 / 8170 - 198.000 pag,OEM Consumible HW 2D,XEROX METERED,,,4,2,0.0,0.0,P100049,True
013R00688,Tambor original para VersaLink C7120/C7125/C7130,OEM Consumible HW 2D,XEROX METERED,,,7,2,0.0,0.0,P100049,True
013R00689,Unidad de imagen Negro para Xerox C310,OEM Consumible HW 2D,XEROX METERED,,,1,5,0.0,0.0,PROV000,True
013R00690,Tambor original para Xerox B310  40000 pag,OEM Consumible HW 2D,XEROX METERED,,,6,20,0.0,0.0,P100049,True
013R00691,Tambor original para Xerox B230/B225/B235  12000 pag,OEM Consumible HW 2D,XEROX METERED,,,9,20,0.0,0.0,P100049,True
013R00692,Kit unidad de imagen C310 / C315 KCMY - 125.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,5,0.0,0.0,P100049,True
013R00700,"Black Imaging Unit Xerox VersaLink C410 / C415 / C325 / C320 Black (125,000 yield) (Long-Life Item, Typically Not Required)",OEM Consumible HW 2D,XEROX OPEN,,,1,0,0.0,0.0,PROV000,True
013R00701,"Unidad de Imagen Xerox C410 / C415 / C325 / C320 Black and Colour(125,000 yield)(Long-Life Item, Typically Not Required)",OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,PROV000,True
013R00702,Unidad de Tambor Xerox Metered B415/B410,OEM Consumible HW 2D,XEROX METERED,,,5,0,0.0,0.0,PROV000,True
019K12820,Separator Feed Roller Assembly Original para Xerox VersaLink B7025/30/35 (20000,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,P100031,True
019K17070,Feed Roll and Separator C405,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,P100031,True
019K17071,HOLDER ASSY SEP,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,P100031,True
022K77450,Multiple Feed Roller Assembly Original para Xerox VersaLink B7025/30/35 (200000,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,P100031,True
022K78481,Multiple Nudger Roller Assembly Original para Xerox VersaLink B7025/30/35 (2000,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,P100031,True
022N02673,ROLLER FEED  Xerox Phaser 3330 Xerox WorkCentre 3335V/3345V,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,PROV000,True
022N02902,Xerox B305 B310 B315 Pick Separator Roller Assembly,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,P110038,True
022N02903,Xerox B305 B315 Transfer Roller,OEM Piezas HW 2D,XEROX,,,1,0,0.0,0.0,P110038,True
042K94690,CLEANER ASMB,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
042K95951,"CLEANER-IBT,MN",OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
046N00243,LASER B310,Accesorio HW,XEROX,,,0,0,0.0,0.0,PROV000,True
054N00130,Conjunto de salida Xerox para Versalink B600,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
059K78701,Multiple Feed Roller Assembly Original para Xerox VersaLink C400/C405/ Phaser 6022/6600/ Workcentre 6027/6605/6655,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,P100031,True
094K94270,DISP ASSY  K,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
097N02465,Bandeja de 550 hojas para Xerox C415,Accesorio HW,XEROX,,,0,0,0.0,0.0,P100049,True
097N02469,BANDEJA DE 550H PARA B415/B410,Accesorio HW,XEROX,,,0,0,0.0,0.0,PROV000,True
097S04400,Bandeja de 550 hojas para Xerox VersaLink C400/C405/ Workcentre 6600/6605,Accesorio HW,XEROX,,,1,0,0.0,0.0,P100049,True
097S04907,1 cajon 520h  más  mesa soporte para Xerox C7120/7125/7130/7020/7025/7030,Accesorio HW,XEROX METERED,,,1,0,0.0,0.0,P120377,True
097S05020,Alimentador de alta capacidad de 3000 hojas Xerox Altalink B8100/C8100,Accesorio HW,XEROX METERED,,,1,0,0.0,0.0,P110016,True
101R00554,Tambor original para Xerox VersaLink B400/B405 65.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,2,10,0.0,0.0,P100049,True
101R00555,Tambor original Phaser 3330 WorkCentre 3335/3345  - 30000 pág.,OEM Consumible HW 2D,XEROX METERED,,,2,15,0.0,0.0,P100049,True
101R00582,Tambor original para Xerox VersaLink B600/B605/B610/B615 60.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,0,10,0.0,0.0,P100049,True
101R00602,Tambor Original Xerox VersaLink C8000/C9000 Negro - 190.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
106R03394,"Toner Xerox VersaLink B7000 Negro 30,000 pag",OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,PROV000,True
106R03478,Toner original para Xerox Phaser 6510/WorkCentre 6515 Magenta - 2400 pag,OEM Consumible HW 2D,XEROX OPEN,,,1,5,0.0,0.0,P100031,True
106R03480,Toner original para Xerox Phaser 6510/WorkCentre 6515 Negro - 5500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P100031,True
106R03500,Toner Original Negro para Xerox VersaLink C400/C405,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,PROV000,True
106R03501,Toner Original Amarillo para Xerox VersaLink C400/C405,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,PROV000,True
106R03502,Toner Original Cian para Xerox VersaLink C400/C405,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,PROV000,True
106R03503,Toner Original Magenta para Xerox VersaLink C400/C405,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,PROV000,True
106R03528,Toner original para Xerox VersaLink C400/C405 Alta Capacidad Extra Negro - 10500 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P100049,True
106R03536,Toner original METERED para Xerox VersaLink C400/C405 - negro -12.200 pag.,OEM Consumible HW 2D,XEROX METERED,,,3,20,0.0,0.0,P100049,True
106R03537,Toner original METERED para Xerox VersaLink C400/C405 - amarillo -  8.300 pag.,OEM Consumible HW 2D,XEROX METERED,,,2,15,0.0,0.0,P100049,True
106R03538,Toner original METERED para Xerox VersaLink C400/C405 - cyan - 8.300 pag.,OEM Consumible HW 2D,XEROX METERED,,,4,15,0.0,0.0,P100049,True
106R03539,Toner original METERED para Xerox VersaLink C400/C405 - magenta - 8.300 pag.,OEM Consumible HW 2D,XEROX METERED,,,3,15,0.0,0.0,P100049,True
106R03586,Toner original METERED para Xerox VersaLink B400/B405 - Negro - 28.400 pag.,OEM Consumible HW 2D,XEROX METERED,,,7,15,0.0,0.0,P100049,True
106R03625,Toner original METERED para Xerox Phaser 3330/WC3335/WC3345 - Negro - 14700 pág.,OEM Consumible HW 2D,XEROX METERED,,,7,20,0.0,0.0,P100049,True
106R03691,Toner original para Xerox Phaser 6510/WorkCentre 6515 Magenta - 4300 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P100031,True
106R03737,Toner original para Xerox VersaLink C7020/C7025/C7030 negro capacidad extra (23.600 pag.),OEM Consumible HW 2D,XEROX METERED,,,10,30,0.0,0.0,P100049,True
106R03738,"Toner original para Xerox VersaLink C7020/C7025/C7030 amarillo capacidad extra (16,500 pag.)",OEM Consumible HW 2D,XEROX METERED,,,6,20,0.0,0.0,P100049,True
106R03739,"Toner original para Xerox VersaLink C7020/C7025/C7030 magenta capacidad extra (16,500 pag.)",OEM Consumible HW 2D,XEROX METERED,,,5,20,0.0,0.0,P100049,True
106R03740,"Toner original para Xerox VersaLink C7020/C7025/C7030 Cyan capacidad extra (16,500 pag.)",OEM Consumible HW 2D,XEROX METERED,,,5,20,0.0,0.0,P100049,True
106R03892,Toner original METERED para Xerox VersaLink C600/C605 - Cyan - 17.000 pág,OEM Consumible HW 2D,XEROX METERED,,,1,2,0.0,0.0,P100049,True
106R03893,Toner original METERED para Xerox VersaLink C600/C605 - Magenta - 17.000 pág,OEM Consumible HW 2D,XEROX METERED,,,0,2,0.0,0.0,P100049,True
106R03894,Toner original METERED para Xerox VersaLink C600/C605 - Amarillo - 17.000 pág,OEM Consumible HW 2D,XEROX METERED,,,1,2,0.0,0.0,P100049,True
106R03895,Toner original METERED para Xerox VersaLink C600/C605 - Negro - 24.000 pág,OEM Consumible HW 2D,XEROX METERED,,,2,4,0.0,0.0,P100049,True
106R03946,Toner original METERED para Xerox VersaLink B600/B605/B610/B615 46.700 pag.,OEM Consumible HW 2D,XEROX METERED,,,6,10,0.0,0.0,P100049,True
106R04058,Toner Xerox Cyan para VersaLink C8000,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
106R04059,Toner Xerox Magenta para VersaLink C8000,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,PROV000,True
106R04061,Toner Xerox Negro para VersaLink C8000,OEM Consumible HW 2D,XEROX METERED,,,2,0,0.0,0.0,PROV000,True
108R01121,"Kit unidad de imagen P6600/WC 6605, C400/C405 (Kit con los 4 tambores) 60.000 pag.",OEM Consumible HW 2D,XEROX METERED,,,4,5,0.0,0.0,P120297,True
108R01121-M,"Kit unidad de imagen P6600/WC 6605, C400/C405 magenta 60.000 pag.",OEM Consumible HW 2D,XEROX METERED,,,3,3,0.0,0.0,P100049,True
108R01121-Y,"Kit unidad de imagen P6600/WC 6605, C400/C405 amarillo 60.000 pag.",OEM Consumible HW 2D,XEROX METERED,,,1,3,0.0,0.0,P100049,True
108R01122,"Kit mantenimiento, P 6600/WC 6605/C400/C405 Transfer Roller,Feed Roller,Transfer Belt)100.000 pag p",OEM Piezas HW 2D,XEROX METERED,,,2,1,0.0,0.0,P100049,True
108R01124,Bote Residual Original para Xerox VersaLink C400/C405 Phaser 6600/WorkCentre 6605 30.000 pag.,OEM Consumible HW 2D,XEROX METERED,,,5,15,0.0,0.0,P100049,True
108R01416,"Bote Residual Original para Xerox Phaser 6510 / Workcentre 6515 Versalink C500/C505/C600/C605 - 30,000 pág",OEM Consumible HW 2D,XEROX METERED,,,18,4,0.0,0.0,P100049,True
108R01417,Tambor Original para Xerox Phaser 6510 / Workcentre 6515 - Cyan - (48000 pág),OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P100049,True
108R01418,Tambor Original para Xerox Phaser 6510 / Workcentre 6515 - Magenta - (48000 pág),OEM Consumible HW 2D,XEROX OPEN,,,0,5,0.0,0.0,P100049,True
108R01419,Tambor Original para Xerox Phaser 6510 / Workcentre 6515 - Amarillo - (48000 pág),OEM Consumible HW 2D,XEROX OPEN,,,2,5,0.0,0.0,P100049,True
108R01420,Tambor Original para Xerox Phaser 6510 / Workcentre 6515 -Negro - (48000 pág),OEM Consumible HW 2D,XEROX OPEN,,,5,5,0.0,0.0,P100049,True
108R01469,Transfer Roller maintenance kit Xerox Phaser 3330 Xerox WorkCentre 3335V/3345V,OEM Piezas HW 2D,XEROX METERED,,,2,0,0.0,0.0,P110038,True
108R01473,DADF PAD MAINTENANCE,Accesorio HW,XEROX,,,1,0,0.0,0.0,PROV000,True
108R01481,Tambor Xerox Cyan para C500 - 40.000 pag,OEM Consumible HW 2D,XEROX OPEN,,,0,0,0.0,0.0,P100049,True
108R01482,Tambor Xerox Magenta para C500 - 40.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
108R01483,Tambor Xerox Amarillo para C500 - 40.000 pag,OEM Consumible HW 2D,XEROX METERED,,,0,0,0.0,0.0,P100049,True
108R01485,Tambor original para Xerox VersaLink C600/C605 - Cyan - 40.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,1,2,0.0,0.0,P100049,True
108R01486,Tambor original para Xerox VersaLink C600/C605 - Magenta - 40.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,0,2,0.0,0.0,P100049,True
108R01487,Tambor original METERED para Xerox VersaLink C600/C605 - Amarillo - 40.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,1,2,0.0,0.0,P100049,True
108R01488,Tambor original para Xerox VersaLink C600/C605 - Negro - 40.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,1,2,0.0,0.0,P100049,True
108R01490,Kit mantenimiento escaner para Xerox VersaLink B605/B610/B615 200.000 pag.,OEM Piezas HW 2D,XEROX METERED,,,4,0,0.0,0.0,P120297,True
108R01504,Bote Residual Xerox METERED VersaLink C8000/C9000 - 47.000 pag,OEM Consumible HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
112N00272,PWERSUPLYASYLV,OEM Piezas HW 2D,XEROX,,,0,0,0.0,0.0,PROV000,True
113R00779,Tambor Original para Xerox VersaLink B7000 Negro - 80.000 pág.,OEM Consumible HW 2D,XEROX METERED,,,5,2,0.0,0.0,P100049,True
113R00780,Tambor original para VersaLink C7020/C7025/C7030,OEM Consumible HW 2D,XEROX METERED,,,16,20,0.0,0.0,P100049,True
115R00089,"Fuser Assembly Original para Xerox WC 6655, C400, C405 220V, 100.000 pag.",OEM Piezas HW 2D,XEROX METERED,,,1,0,0.0,0.0,P100049,True
